timestamp, T_WS_x, T_WS_y, T_WS_z, T_WS_qx, T_WS_qy, T_WS_qz, T_WS_qw
1523957608610393346,-0.113326,0.0346938,-0.06781,-0.696679,0.127352,0.00247933,0.705984
1523957608679304106,-0.129332,0.0399107,-0.077405,-0.697267,0.127559,0.00305471,0.705364
1523957608745823839,-0.145725,0.0454119,-0.0873155,-0.697845,0.127676,0.00353399,0.704769
1523957608761412414,-0.149696,0.0467471,-0.0897393,-0.697985,0.127707,0.0036132,0.704624
1523957608764178871,-0.150406,0.0469894,-0.0901722,-0.698008,0.127701,0.00363527,0.704602
1523957608840406742,-0.170652,0.05402,-0.102617,-0.698606,0.127786,0.00409136,0.703991
1523957608899459255,-0.187209,0.0599026,-0.112876,-0.699015,0.127858,0.00438523,0.703571
1523957608956290177,-0.203876,0.0659579,-0.12324,-0.699366,0.127887,0.00461236,0.703214
1523957608964027951,-0.143216,0.0475986,-0.177952,-0.699553,0.129988,0.00722023,0.702621
1523957609040337647,-0.15996,0.0546105,-0.195615,-0.700031,0.129778,0.00735602,0.702183
1523957609104588553,-0.174765,0.0610917,-0.211155,-0.700365,0.129351,0.0072218,0.70193
1523957609109720434,-0.175977,0.0616266,-0.212425,-0.700392,0.129319,0.00719211,0.701909
1523957609114715050,-0.181703,0.047031,-0.219356,-0.700072,0.128249,0.00777696,0.702418
1523957609186290656,-0.199604,0.0530285,-0.237322,-0.700286,0.12743,0.00728015,0.702359
1523957609244951570,-0.21499,0.0582928,-0.252549,-0.700372,0.126574,0.00672993,0.702433
1523957609306193620,-0.23174,0.0641393,-0.26901,-0.700482,0.125649,0.00600346,0.702496
1523957609360447956,-0.247133,0.0697081,-0.28404,-0.700524,0.124747,0.00528764,0.702621
1523957609365236994,-0.23195,0.0453599,-0.28251,-0.700607,0.122763,0.00933614,0.702845
1523957609380515443,-0.23575,0.0464717,-0.286457,-0.700615,0.122433,0.00911895,0.702898
1523957609385630848,-0.237028,0.0468507,-0.287785,-0.700609,0.12231,0.00905225,0.702926
1523957609424147490,-0.246786,0.049784,-0.297872,-0.700584,0.121447,0.00839417,0.703109
1523957609465154264,-0.257435,0.0530636,-0.308722,-0.700519,0.120411,0.00752926,0.703361
1523957609505911027,-0.268299,0.0564331,-0.319635,-0.700389,0.119273,0.00649386,0.703695
1523957609539256856,-0.277391,0.059321,-0.328651,-0.700244,0.118255,0.00551642,0.704019
1523957609575274483,-0.287422,0.0625513,-0.338446,-0.700051,0.117101,0.00430965,0.704413
1523957609611288907,-0.29764,0.0659714,-0.348316,-0.699826,0.115862,0.00297701,0.704848
1523957609644682234,-0.307276,0.0693032,-0.357531,-0.699565,0.114662,0.0016035,0.705307
1523957609660317897,-0.311842,0.0709089,-0.36186,-0.69943,0.11407,0.000906377,0.705539
1523957609670302055,-0.314777,0.0719489,-0.364629,-0.69934,0.113677,0.000457964,0.705691
1523957609724416285,-0.330962,0.0777952,-0.3797,-0.698811,0.111456,-0.00216026,0.706566
1523957609775765310,-0.34673,0.0836975,-0.394079,-0.698249,0.109122,-0.00499442,0.707472
1523957609824446465,-0.362005,0.0896801,-0.407809,-0.697602,0.106725,-0.00798423,0.708447
1523957609880615846,-0.380054,0.0970233,-0.423716,-0.696747,0.103697,-0.0118053,0.709684
1523957609929559061,-0.39616,0.103784,-0.437569,-0.695887,0.100871,-0.0154641,0.710864
1523957609985472127,-0.415027,0.111908,-0.453375,-0.694863,0.0975698,-0.0198218,0.712217
1523957610036955218,-0.432884,0.119819,-0.467943,-0.693884,0.0944807,-0.0240144,0.713457
1523957610060451467,-0.441187,0.123561,-0.474597,-0.693436,0.0930633,-0.0259905,0.71401
1523957610070529202,-0.457655,0.0230364,-0.477742,-0.691938,0.0785815,-0.0165313,0.717477
1523957610160435728,-0.492016,0.0289425,-0.499173,-0.690042,0.0725451,-0.0240447,0.719723
1523957610170469498,-0.404335,-0.0805682,-0.510451,-0.686775,0.069757,-0.0150454,0.723359
1523957610239571132,-0.424652,-0.0842467,-0.525394,-0.68508,0.0650921,-0.0207835,0.725256
1523957610300443782,-0.443138,-0.0875539,-0.538144,-0.683588,0.061011,-0.025846,0.726855
1523957610362104923,-0.46251,-0.0911197,-0.550563,-0.682127,0.0569802,-0.0309125,0.728354
1523957610416199658,-0.480043,-0.0944177,-0.561034,-0.680967,0.0536071,-0.0352515,0.729498
1523957610470119933,-0.498043,-0.0980421,-0.571014,-0.679938,0.0504463,-0.0394414,0.730469
1523957610505942072,-0.510319,-0.100639,-0.577393,-0.679342,0.0484552,-0.0421336,0.731007
1523957610510918510,-0.512046,-0.101007,-0.578264,-0.679263,0.0481856,-0.042498,0.731077
1523957610555291319,-0.527668,-0.104384,-0.585863,-0.678582,0.0458709,-0.0457628,0.731661
1523957610565239539,-0.334464,-0.116503,-0.525783,-0.679394,0.0478134,-0.0374739,0.731254
1523957610631846952,-0.345004,-0.122361,-0.531727,-0.678439,0.0447126,-0.0419834,0.732092
1523957610675498161,-0.352014,-0.126186,-0.535243,-0.677821,0.0428791,-0.0448012,0.732607
1523957610721295285,-0.359437,-0.130231,-0.538623,-0.677202,0.0411388,-0.0475783,0.733104
1523957610770362721,-0.367471,-0.134618,-0.541891,-0.676571,0.0395278,-0.0503378,0.733591
1523957610816322380,-0.375071,-0.138802,-0.54464,-0.676077,0.0382241,-0.0526592,0.733952
1523957610857320228,-0.381917,-0.142621,-0.546802,-0.675707,0.0372497,-0.0544603,0.734211
1523957610862312189,-0.273014,-0.0959759,-0.518764,-0.67755,0.038205,-0.0508091,0.732724
1523957610921160685,-0.276862,-0.0989416,-0.520771,-0.677285,0.0372515,-0.0529871,0.732864
1523957610965271883,-0.279683,-0.101251,-0.521906,-0.677202,0.0367787,-0.0543256,0.732866
1523957611011181790,-0.282572,-0.10372,-0.522771,-0.677191,0.0365064,-0.0554947,0.732803
1523957611055499005,-0.285273,-0.106164,-0.523332,-0.67725,0.0364651,-0.0564207,0.732679
1523957611100886845,-0.287965,-0.108643,-0.523583,-0.677335,0.0366106,-0.057207,0.732533
1523957611146541492,-0.290541,-0.111068,-0.523497,-0.677434,0.0369107,-0.0578273,0.732377
1523957611195546097,-0.293133,-0.113645,-0.523098,-0.677589,0.0374271,-0.0582704,0.732173
1523957611205724740,-0.293657,-0.114171,-0.522979,-0.677632,0.0375488,-0.0583153,0.732123
1523957611211051543,-0.171383,-0.0142237,-0.434469,-0.680108,0.0362698,-0.0530668,0.730289
1523957611295411080,-0.167482,-0.0104901,-0.430953,-0.680558,0.0377217,-0.052979,0.729802
1523957611390431663,-0.161916,-0.00560428,-0.426044,-0.681186,0.0400053,-0.0520055,0.729164
1523957611411121861,-0.160525,-0.00442152,-0.424844,-0.68134,0.0405789,-0.0516883,0.729011
1523957611416162449,-0.160176,-0.00412897,-0.424544,-0.681378,0.040723,-0.0516058,0.728974
1523957611477238225,-0.155662,-0.000366552,-0.420689,-0.681871,0.042607,-0.0504539,0.728486
1523957611546303016,-0.149831,0.00426405,-0.415894,-0.68253,0.0450071,-0.0487833,0.727837
1523957611605671147,-0.144241,0.00845666,-0.411384,-0.683189,0.047396,-0.0470993,0.727178
1523957611656461426,-0.138977,0.0121579,-0.407299,-0.683838,0.049607,-0.0454339,0.726527
1523957611712545903,-0.132632,0.0165437,-0.402462,-0.684641,0.0522159,-0.0433451,0.725714
1523957611761406281,-0.126641,0.0205116,-0.398024,-0.685409,0.0545894,-0.0413146,0.724933
1523957611812342688,-0.119926,0.0248765,-0.393159,-0.686257,0.0571819,-0.0390591,0.724055
1523957611855942826,-0.113749,0.0288129,-0.388862,-0.687002,0.0594818,-0.0370175,0.72327
1523957611861136999,-0.049022,0.0299967,-0.33806,-0.686971,0.0596164,-0.0353398,0.723373
1523957611914103299,-0.0382642,0.0350289,-0.331149,-0.687866,0.0624627,-0.0326926,0.722405
1523957611917108427,-0.0335352,0.0313025,-0.322274,-0.687724,0.0632589,-0.0331643,0.72245
1523957612037713226,-0.00569535,0.0429424,-0.304836,-0.689608,0.0695899,-0.0269071,0.720329
1523957612132415247,0.0189744,0.053027,-0.290303,-0.690873,0.0742578,-0.0221534,0.718811
1523957612207006463,0.0402703,0.0615092,-0.278316,-0.691621,0.0774293,-0.018986,0.717848
1523957612212264292,-0.0312034,-0.0194799,-0.237526,-0.689464,0.0755361,-0.0208875,0.720068
1523957612322118754,-0.00462171,-0.0144714,-0.215444,-0.690164,0.0793075,-0.0172792,0.719086
1523957612358002298,0.0047243,-0.0126847,-0.207959,-0.690337,0.0803401,-0.0163706,0.718827
1523957612362960896,-0.199859,-0.0927144,-0.203964,-0.689243,0.0757789,-0.0188089,0.720311
1523957612406695256,-0.196692,-0.0935678,-0.194903,-0.689406,0.0768462,-0.0179569,0.720064
1523957612417079075,-0.243119,-0.111184,-0.19498,-0.689907,0.0769829,-0.0192468,0.719536
1523957612457905263,-0.242135,-0.112688,-0.187247,-0.690041,0.0777929,-0.0186725,0.719335
1523957612465800702,-0.236046,-0.109844,-0.178703,-0.689483,0.0777296,-0.0188544,0.719872
1523957612557953109,-0.232395,-0.11297,-0.16095,-0.689688,0.0790642,-0.0181443,0.719548
1523957612621816476,-0.22929,-0.115238,-0.148384,-0.689836,0.0797412,-0.0179331,0.719337
1523957612682935095,-0.225875,-0.117458,-0.136213,-0.689979,0.0802516,-0.0178586,0.719145
1523957612746907227,-0.221798,-0.119781,-0.123351,-0.690122,0.0806632,-0.0178591,0.718962
1523957612806312019,-0.217568,-0.121963,-0.111329,-0.690272,0.0810437,-0.0178705,0.718775
1523957612816461563,-0.334316,-0.127968,-0.128631,-0.689288,0.0802904,-0.0207098,0.719727
1523957612906172285,-0.338724,-0.13228,-0.113756,-0.689492,0.0808129,-0.0206694,0.719474
1523957612913594955,-0.400289,-0.139549,-0.123888,-0.689839,0.0815486,-0.0222461,0.719011
1523957612957437010,-0.405036,-0.142017,-0.117171,-0.689914,0.0818087,-0.0222248,0.718911
1523957612967487602,-0.436378,-0.143331,-0.127617,-0.689896,0.0831306,-0.0227619,0.718759
1523957612997826988,-0.440651,-0.145144,-0.12326,-0.689932,0.0832841,-0.0227723,0.718707
1523957613008263463,-0.442119,-0.145771,-0.121752,-0.68995,0.0833196,-0.022773,0.718685
1523957613016122688,-0.449218,-0.145981,-0.126588,-0.689983,0.0843021,-0.022765,0.718539
1523957613108151274,-0.46281,-0.15147,-0.114046,-0.69007,0.0846989,-0.0227592,0.718409
1523957613187192491,-0.474631,-0.156185,-0.103337,-0.69017,0.0850914,-0.0226549,0.71827
1523957613207701724,-0.477698,-0.157408,-0.100573,-0.690205,0.0851935,-0.0226064,0.718226
1523957613218006814,-0.480249,-0.150508,-0.102326,-0.690432,0.0856502,-0.0223169,0.717962
1523957613302654509,-0.492488,-0.154879,-0.0913126,-0.690561,0.086021,-0.0221261,0.7178
1523957613387536218,-0.50484,-0.159362,-0.0802548,-0.690705,0.0862814,-0.0219428,0.717636
1523957613457349734,-0.515046,-0.163098,-0.0712392,-0.690799,0.0863995,-0.0218068,0.717535
1523957613462473143,-0.485979,-0.152921,-0.0694567,-0.69066,0.08622,-0.0220188,0.717684
1523957613567305722,-0.497282,-0.157297,-0.0552178,-0.690857,0.086448,-0.021544,0.717481
1523957613623682806,-0.503401,-0.159878,-0.0475233,-0.691078,0.0866911,-0.021082,0.717253
1523957613703119362,-0.512057,-0.163737,-0.0365815,-0.691634,0.0871137,-0.0201059,0.716693
1523957613782417674,-0.520704,-0.167849,-0.0255468,-0.692423,0.0877263,-0.0187419,0.715894
1523957613851631258,-0.528241,-0.171644,-0.0158967,-0.693345,0.0883833,-0.0171915,0.714959
1523957613923285605,-0.536017,-0.175734,-0.00596659,-0.694486,0.0891785,-0.0152073,0.713797
1523957613987447519,-0.542949,-0.179549,0.00281312,-0.695696,0.0900893,-0.0129945,0.712546
1523957614028364169,-0.547382,-0.182081,0.00831474,-0.696525,0.0908179,-0.0113737,0.711671
1523957614072261985,-0.552149,-0.184868,0.0140966,-0.69749,0.0917018,-0.00945776,0.71064
1523957614113279079,-0.556605,-0.187534,0.0194034,-0.698433,0.092571,-0.00752709,0.709623
1523957614153813595,-0.561012,-0.190219,0.0245239,-0.699425,0.0934551,-0.00543919,0.708549
1523957614192335078,-0.565199,-0.192806,0.0292698,-0.700368,0.0943365,-0.00334758,0.707512
1523957614238493261,-0.570229,-0.195908,0.0348294,-0.701518,0.0954483,-0.00072402,0.706231
1523957614277413694,-0.574478,-0.19855,0.0393712,-0.702497,0.0964467,0.00159083,0.70512
1523957614328867808,-0.580121,-0.202107,0.0451902,-0.703788,0.0977382,0.00474473,0.703639
1523957614357472138,-0.58326,-0.204106,0.0483459,-0.704532,0.0984411,0.0065154,0.702781
1523957614362419209,-0.573094,-0.201551,0.0521677,-0.704613,0.0987943,0.00648851,0.702651
1523957614408397019,-0.577684,-0.204613,0.0572897,-0.705811,0.0999381,0.00935385,0.701253
1523957614413500740,-0.577674,-0.197699,0.0580576,-0.70619,0.099862,0.0101099,0.700872
1523957614457176402,-0.581976,-0.200341,0.0627883,-0.707337,0.100878,0.0128862,0.699523
1523957614462403442,-0.554765,-0.19234,0.0724813,-0.707418,0.10126,0.0128461,0.699386
1523957614508390963,-0.558204,-0.19476,0.0778732,-0.708634,0.102318,0.0156858,0.697942
1523957614513485959,-0.566822,-0.20118,0.0729942,-0.708731,0.102021,0.016288,0.697873
1523957614557811538,-0.570463,-0.203657,0.0777602,-0.709879,0.102928,0.0189534,0.696505
1523957614562820239,-0.579472,-0.198774,0.0640345,-0.710096,0.103233,0.0192969,0.696229
1523957614626928120,-0.58514,-0.201822,0.0696301,-0.711664,0.104395,0.0229612,0.694341
1523957614693345374,-0.591063,-0.204735,0.0748196,-0.713129,0.105394,0.0266505,0.692553
1523957614708936890,-0.592457,-0.205381,0.0759326,-0.713435,0.10559,0.027506,0.692174
1523957614719014057,-0.629917,-0.229533,0.0641612,-0.71307,0.106978,0.0273181,0.692345
1523957614762984305,-0.634069,-0.231855,0.0666487,-0.713873,0.107448,0.0296733,0.691347
1523957614773080343,-0.634183,-0.235506,0.0684741,-0.713468,0.107318,0.0288804,0.691818
1523957614808936093,-0.637541,-0.237476,0.0698456,-0.713997,0.107555,0.0307617,0.691154
1523957614842276604,-0.640667,-0.239264,0.0709329,-0.714449,0.107717,0.0324955,0.690582
1523957614883236861,-0.644529,-0.241377,0.0720375,-0.71493,0.107805,0.0345492,0.689971
1523957614929181386,-0.648893,-0.24368,0.0729546,-0.715396,0.107779,0.0367991,0.689375
1523957614957769741,-0.651627,-0.245044,0.0733427,-0.715644,0.107662,0.0381672,0.689062
1523957614967775884,-0.653526,-0.247318,0.0753333,-0.715437,0.107117,0.0371573,0.689417
1523957615057692888,-0.662928,-0.251629,0.0748894,-0.716011,0.106287,0.0411472,0.688722
1523957615067861520,-0.682863,-0.273369,0.0716326,-0.715712,0.105797,0.0401333,0.689168
1523957615169182364,-0.697486,-0.281173,0.0694064,-0.716015,0.104114,0.0442725,0.688856
1523957615267435707,-0.712268,-0.288592,0.0656739,-0.715964,0.101928,0.0480295,0.688985
1523957615359839232,-0.726688,-0.295299,0.0607069,-0.715598,0.099324,0.0513888,0.689502
1523957615372550037,-0.735291,-0.295012,0.0546026,-0.715511,0.0990346,0.0514846,0.689628
1523957615498538397,-0.757158,-0.303876,0.045344,-0.714653,0.0947469,0.0556828,0.690792
1523957615509039303,-0.75904,-0.304597,0.0444798,-0.714555,0.0943625,0.0560151,0.690919
1523957615524283019,-0.76247,-0.305867,0.0475974,-0.714493,0.0937396,0.0559936,0.69107
1523957615558073159,-0.768615,-0.308161,0.0450976,-0.714187,0.0924812,0.0569883,0.691474
1523957615573256574,-0.763295,-0.295682,0.0427365,-0.714174,0.0927068,0.0570969,0.691449
1523957615609135827,-0.76957,-0.297654,0.0399505,-0.713902,0.0912996,0.0581548,0.691828
1523957615614143588,-0.769465,-0.294744,0.0351758,-0.713849,0.091482,0.0580858,0.691864
1523957615793421037,-0.802405,-0.304815,0.0194704,-0.713042,0.0841581,0.0629356,0.693201
1523957615903727031,-0.824195,-0.311701,0.00887729,-0.712982,0.0791678,0.065677,0.693596
1523957616009060899,-0.84619,-0.31882,-0.00195017,-0.713111,0.0742518,0.0680326,0.69378
1523957616109509474,-0.868345,-0.325923,-0.0127108,-0.71341,0.069456,0.069788,0.693795
1523957616209095360,-0.891546,-0.333488,-0.023577,-0.713619,0.0641016,0.0704995,0.694023
1523957616298361967,-0.913537,-0.340623,-0.0332887,-0.713492,0.0586869,0.0698514,0.694698
1523957616309618184,-0.916391,-0.341539,-0.0344941,-0.713446,0.0579476,0.0696883,0.694824
1523957616324797771,-0.921904,-0.33897,-0.0404654,-0.713573,0.0569741,0.0694936,0.694794
1523957616409697895,-0.944288,-0.345878,-0.0495371,-0.713119,0.0510122,0.0673026,0.695937
1523957616419707961,-0.858322,-0.297279,-0.0686637,-0.714687,0.0506037,0.0678368,0.694305
1523957616509584503,-0.877691,-0.301571,-0.0790412,-0.714085,0.0437974,0.0646118,0.695694
1523957616573562466,-0.892002,-0.304599,-0.0864272,-0.713633,0.0388262,0.0620153,0.696688
1523957616639973375,-0.907396,-0.307794,-0.0941412,-0.713168,0.033686,0.0591214,0.697683
1523957616698885319,-0.921512,-0.310645,-0.100887,-0.712741,0.0291089,0.0564324,0.698547
1523957616709253276,-0.924041,-0.31116,-0.102067,-0.712654,0.0283145,0.055951,0.698707
1523957616714223980,-0.863021,-0.275339,-0.109467,-0.71377,0.0280641,0.0567092,0.697517
1523957616760812171,-0.872738,-0.276407,-0.114881,-0.713382,0.0244602,0.0545726,0.698218
1523957616765590718,-0.861756,-0.27289,-0.11994,-0.71368,0.0241804,0.0543443,0.697942
1523957616783681850,-0.865393,-0.273244,-0.122085,-0.713516,0.0227894,0.0534892,0.698222
1523957616798943141,-0.868486,-0.273539,-0.123876,-0.713375,0.0215973,0.0527583,0.69846
1523957616865381373,-0.882219,-0.274788,-0.131518,-0.71271,0.0164704,0.0494653,0.699519
1523957616925023942,-0.894886,-0.275838,-0.138172,-0.711992,0.0118228,0.0464569,0.70055
1523957616958812981,-0.902226,-0.276452,-0.141873,-0.711546,0.0091887,0.0447622,0.701152
1523957616965861713,-0.921932,-0.286679,-0.148005,-0.711305,0.00850633,0.0437257,0.701471
1523957617029928658,-0.937642,-0.288656,-0.155126,-0.710347,0.00354791,0.0404721,0.702678
1523957617093923923,-0.95387,-0.290618,-0.161983,-0.709328,-0.00127683,0.037257,0.703892
1523957617160836516,-0.97149,-0.292725,-0.168723,-0.708266,-0.00620674,0.0340421,0.705097
1523957617209496692,-0.984691,-0.294319,-0.173391,-0.70754,-0.00961561,0.0318329,0.70589
1523957617219519400,-0.840579,-0.288017,-0.1532,-0.709903,-0.00679265,0.0346483,0.703414
1523957617298704301,-0.850764,-0.289898,-0.159056,-0.70889,-0.011797,0.0313868,0.704521
1523957617370525692,-0.860557,-0.291736,-0.163975,-0.70814,-0.0156718,0.0287035,0.705314
1523957617439834452,-0.870319,-0.293671,-0.168521,-0.707536,-0.0189056,0.0266267,0.705922
1523957617504462804,-0.879687,-0.2956,-0.172546,-0.707063,-0.0215087,0.0251444,0.706376
1523957617565762307,-0.88878,-0.29757,-0.176176,-0.706729,-0.0236128,0.0242174,0.706676
1523957617609255960,-0.895389,-0.299004,-0.178614,-0.706553,-0.0248758,0.0238072,0.706822
1523957617614387322,-0.869751,-0.310427,-0.163978,-0.707993,-0.023708,0.0250826,0.705375
1523957617690960470,-0.879611,-0.31382,-0.167402,-0.707767,-0.0254576,0.0249818,0.705545
1523957617749858843,-0.88738,-0.31648,-0.169892,-0.707686,-0.0264064,0.0254071,0.705576
1523957617760449714,-0.888797,-0.316961,-0.170317,-0.707681,-0.0265433,0.0255194,0.705572
1523957617765330112,-0.845256,-0.345089,-0.14979,-0.709566,-0.0256218,0.0281725,0.703609
1523957617824170217,-0.850802,-0.349367,-0.151357,-0.709577,-0.0261572,0.0290882,0.703542
1523957617860184696,-0.854218,-0.352039,-0.15227,-0.709617,-0.0263421,0.0298266,0.703463
1523957617865203649,-0.826881,-0.384044,-0.14464,-0.711046,-0.025951,0.0311167,0.701977
1523957618016049221,-0.836383,-0.400072,-0.147137,-0.711327,-0.0256866,0.0355082,0.701493
1523957618085288321,-0.840816,-0.407604,-0.148043,-0.711532,-0.0250905,0.0380837,0.701172
1523957618149317631,-0.844929,-0.414637,-0.14875,-0.711771,-0.0242981,0.040765,0.700807
1523957618211126551,-0.848906,-0.421613,-0.149314,-0.712063,-0.0233932,0.0436233,0.700369
1523957618270193928,-0.852719,-0.4284,-0.149738,-0.712396,-0.0224473,0.0464842,0.699876
1523957618354712798,-0.858117,-0.438177,-0.150241,-0.712875,-0.0210708,0.0508253,0.69913
1523957618410704741,-0.86169,-0.444706,-0.150496,-0.713196,-0.020141,0.0537707,0.698609
1523957618415727821,-0.83536,-0.456192,-0.138688,-0.714274,-0.0194411,0.0547772,0.697448
1523957618495005624,-0.838678,-0.466084,-0.138486,-0.714614,-0.0181193,0.0590092,0.696791
1523957618561431326,-0.841426,-0.474389,-0.138255,-0.714846,-0.0171019,0.0626135,0.696264
1523957618620485552,-0.843853,-0.481831,-0.138035,-0.715047,-0.016287,0.0658032,0.695782
1523957618691798416,-0.846747,-0.490927,-0.137772,-0.715314,-0.0155114,0.0696192,0.695154
1523957618755911682,-0.849237,-0.499174,-0.137516,-0.715597,-0.0149249,0.0729578,0.694532
1523957618761264348,-0.849441,-0.499863,-0.137496,-0.715616,-0.0148863,0.0732409,0.694484
1523957618766287933,-0.789347,-0.50901,-0.126333,-0.716644,-0.0139145,0.0748236,0.693274
1523957618840552226,-0.788355,-0.518955,-0.12566,-0.716997,-0.013423,0.0786401,0.692496
1523957618904729252,-0.787381,-0.527672,-0.125155,-0.717296,-0.0130997,0.0818792,0.691817
1523957618961327287,-0.786504,-0.535535,-0.12475,-0.717606,-0.0128663,0.084661,0.691164
1523957618966096168,-0.421673,-0.30313,-0.0254891,-0.721064,-0.0123497,0.0829632,0.687772
1523957619060843624,-0.416512,-0.310089,-0.0193233,-0.721768,-0.0118119,0.0868492,0.686563
1523957619135082583,-0.413025,-0.315795,-0.014359,-0.722514,-0.0108509,0.0888466,0.685538
1523957619161200606,-0.411934,-0.317905,-0.012563,-0.722827,-0.0103635,0.0892655,0.685161
1523957619165813029,-0.410369,-0.30873,-0.0122121,-0.722283,-0.0111496,0.0884541,0.685828
1523957619209672625,-0.409536,-0.312399,-0.00914299,-0.722865,-0.0101061,0.0887597,0.685191
1523957619219902614,-0.427742,-0.320797,-0.0139434,-0.72208,-0.0106874,0.0872397,0.686203
1523957619261316888,-0.427865,-0.324553,-0.0110913,-0.722709,-0.00944773,0.0870478,0.685584
1523957619271271026,-0.513373,-0.370524,-0.0249046,-0.721003,-0.0100268,0.0863564,0.687457
1523957619370019283,-0.520449,-0.382584,-0.0190628,-0.722683,-0.00633519,0.0845521,0.685959
1523957619465024028,-0.527847,-0.394439,-0.0135783,-0.724409,-0.00239679,0.0818019,0.684496
1523957619556759176,-0.535356,-0.405998,-0.00858602,-0.726007,0.00161097,0.0786368,0.683175
1523957619562234027,-0.535818,-0.406685,-0.00829604,-0.726097,0.00185903,0.0784336,0.683101
1523957619569877422,-0.563676,-0.431123,-0.0101108,-0.725723,0.0019325,0.0779473,0.683554
1523957619636275463,-0.570047,-0.440292,-0.00682534,-0.726722,0.00480199,0.0755849,0.682744
1523957619684871550,-0.574729,-0.446881,-0.00461077,-0.727404,0.00691368,0.0738384,0.68219
1523957619766609431,-0.582618,-0.457826,-0.00119223,-0.728452,0.0103654,0.0710147,0.681327
1523957619851076554,-0.590897,-0.469194,0.00181897,-0.729314,0.0140675,0.0679138,0.680655
1523957619861454071,-0.59191,-0.470583,0.00215119,-0.729401,0.0145158,0.0675107,0.680592
1523957619871525039,-0.612136,-0.481078,-0.0010784,-0.729548,0.0148316,0.066171,0.680559
1523957619971500318,-0.622041,-0.493977,0.00145332,-0.730105,0.0187644,0.0626909,0.680194
1523957620055852298,-0.629455,-0.504521,0.00257497,-0.730091,0.0213433,0.0609535,0.680291
1523957620135109671,-0.635565,-0.514138,0.00287505,-0.729688,0.0230188,0.0602227,0.680734
1523957620217145292,-0.641241,-0.523747,0.00258538,-0.729049,0.024203,0.0603203,0.681369
1523957620260497203,-0.644023,-0.52877,0.00216725,-0.728672,0.0246781,0.0607032,0.681721
1523957620265493583,-0.638755,-0.525624,-0.008128,-0.728166,0.0245616,0.0611711,0.682223
1523957620352121748,-0.642444,-0.534731,-0.00983413,-0.727325,0.0252226,0.0625968,0.682967
1523957620421602111,-0.644999,-0.542026,-0.0115938,-0.726605,0.0254879,0.0642448,0.68357
1523957620485524359,-0.647028,-0.548653,-0.0134915,-0.725942,0.0254392,0.0660993,0.684099
1523957620552188316,-0.648849,-0.555539,-0.0157264,-0.725242,0.0251356,0.068301,0.684636
1523957620616494565,-0.650377,-0.562073,-0.0181254,-0.724514,0.0246082,0.0705537,0.685198
1523957620662696181,-0.651301,-0.566752,-0.0199944,-0.723959,0.0241288,0.0722538,0.685624
1523957620667740470,-0.650761,-0.568898,-0.0289117,-0.723083,0.022643,0.0741646,0.686395
1523957620726493236,-0.65115,-0.574879,-0.0316988,-0.722332,0.0217329,0.0764033,0.68697
1523957620766423537,-0.651273,-0.578951,-0.0336426,-0.721803,0.0209733,0.0778827,0.687382
1523957620830744488,-0.651219,-0.585526,-0.0368412,-0.720862,0.0195569,0.0801772,0.688148
